conversation_id,text,label
1704661739713995202,ロンドンで泊まった時、安宿でも朝食のトーストにはイチゴジャムかマーマレードもついてきたんですけど…？\n今日日のロンドンっていろんな国の食べ物屋さんがあるから、甘いチョコデニッシュとかチョコクロワッサンもあるのに…??って。
1704910592539242975,1970年を下回るって、世界がブルブルした奇跡の高度成長をふいにしたみたいだな。凄いことなってきました。
1704910592539242975,円安の恩恵をロンドンで享受しています(皮肉です)。,1
1704910592539242975,円安もそうですが、すごく気になってるのは円の値動き。\n最近は安止まりしてますがここ数ヶ月くらい1日で1円以上円ドルが動く日が普通に何日も続いたんですよね。\nこれ弱い通貨の値動きにしか見えなくて。
1704910592539242975,過去の栄光ですね?? せっかく世界をブルブルさせたのに???? これからはHentaiJapanでブルブルさせるしかないのか(違)
1704910592539242975,どうやったら、ここまで没落できるのか
1704910592539242975,仕方がないやん\nハイテク化・多民族化・改良人間化した\n１９６０年代の日本に戻るんじゃね
1704910592539242975,20世紀少年、小学校からやり直し
1704910592539242975,高度成長の逆をやってます
1704910592539242975,安倍さん、日本を取り戻せましたね！
1704910592539242975,実感として、そんなもんでしょう。
1704910592539242975,みなさん大好きA倍様のお陰・・・。??
1704910592539242975,やはり安倍は日本を破壊することにおいては天才的だったということだ、さすがに統一教会が見込んだだけのことはある。
1704910592539242975,日本オワタ＼(^o^)／\n\nもう浸水して、\n足元まで海水が来ていて、\n沈没しつつある船に乗ってる気分やわ??
1704910592539242975,その通りですね、過去の蓄積があった150兆円(日本の税収3年分)も安倍・岸田でバラ撒かれてしまい、少子化で人口減少、国連総会の岸田演説ガラガラ空席を言うマスコミは1社も無く、第二次世界大戦の大本営発表と同じ状態??\n今はガダルカナルの大勝利から転戦するあたり。
1704910592539242975,史上稀に見る経済愚策であるアベノミクスの結果です。その責任は安倍政権を支持した国民にあります。国民が自ら貧乏国に転落する道を選んだのです。
1704910592539242975,1人のカルト独裁者(しかし国民有権者は自ら選んだ…??)にここまで国家社会を変えられてしまう、という全く経験したくない歴史的事例を痛切に実感します\nこれを取り戻すのにまた30年、と単純にもいかないでしょうし、本当に人の一生は政治社会に振り回されてしまうものですね…主権者の自覚責任は甚大??
1704910592539242975,今朝のNHK、GDPの伸び率が過去最大とか、岸田の政見をそのまま放送してた。岸田、危機感なさそう。
1704910592539242975,「円安なのに貿易赤字？」というツイートがあった。\nそもそも輸出はGDPの14-15%で日本は内需の国。\nトヨタの話題でメディアも「日本は輸出大国」と刷り込まれてるだけ。\n自国通貨が安い事で良いことなどない。\nインバウンドが多少増えたところで、国力は落ちるだけ。
1704910592539242975,今の日本が最悪なのは、こういう失策があっても、例えば「円安は良いことだ」とか「海外は◯◯だ」「批判をしている人間が悪い」など、失敗を認めずに、誤魔化し論法（隠蔽）を使うこと。\n御用達の言論人含めて。\nこれはブラック企業や万年最下位の体質と同じだから、沈没するだけです。
1704910592539242975,現実をどうぞｗ https://t.co/vpKLwEfxyx
1704910592539242975,憲法９条が世界での輝き　と　日本経済の世界での輝き　が比例していた。\nhttps://t.co/JMhLvYU9Wj
1704910592539242975,1ドル360円を下回った…\n昭和日本を知らない世代には良い経験かも…\n体験しないと分からないからね
1704910592539242975,結局グローバルスタンダードとやらで世界と同じことやってたら英語をベースに持っていない非効率さや少子高齢とかの人口ハンデでそれなりの国力に落ち着くってだけですね
1704910592539242975,https://t.co/Y311DJPti4
1704910592539242975,経済戦争に国破れて山河メチャクチャ…??????
1704910592539242975,これで輸出企業がバブル並みの好景気で盛り上がってるかというと、そんなことはないわけで、現状円安は害しかないですね。
1704910592539242975,一気に終戦直後？戦中？戦前？まで逆戻りですか？！\nさすがは、#大日本反社カルト自民党政権????????
1704910592539242975,1970年といえば大阪万博の年。\n日本は戦後復興を果たし、益々発展するという希望に溢れた時代でした。\nあれから半世紀。\n愚昧な政権が続き、特に小泉以降、日本はおかしくなったと思います。\nさらに安倍・菅・岸田は、やること為すこと全て逆様。\n先人が積み上げた遺産を食いつぶしてしまいました。
1704910592539242975,これでも多くの日本人は民主主義で平和で、\n今まで通りで、いろいろと信じている者が多い。\nとても不思議で仕方ない。
1704910592539242975,最近は日本から「出稼ぎ」や「移住」でなく「脱出」という表現に変わってきたという話しも職場の同僚から聞きました。\n\n本当に凄いことになってきましたね。
1704910592539242975,因果応報の歴史\n\n円の実力を作ったのは、1980年代の団塊の世代(戦後の1947年（昭和22年）4月2日?1950年（昭和25年）4月1日[2]に生まれ)\n\n就職氷河期を強いたのは1990年代に親になった団塊の世代、犠牲は子供の団塊ジュニア世代\n\n円を没落させているのも令和時代に後期高齢者になった団塊の世代
1704910592539242975,カルト通貨アベコイン
1704910592539242975,晋のお父様
1704910592539242975,あの頃の勢いを失速させたのは誰か？
1704910592539242975,安倍政権で、ここまで落ちたとしか思えないよねーー？この後どうすんの？ばら撒く貯金なくなったら、侵略されて、国がなくなりそう？
1704910592539242975,国民有識者は自ら選んだと言いますが直接はえらべてないという()
1704910592539242975,中国、韓国と合わせて東亜の冬とか言われそう
1704910592539242975,そして円高になれば輸出ガーと…\n無敵だな！
1704910592539242975,「気分はもう戦争」を地で行ってますね。
1704910592539242975,物価が上がるはずだよ
1704910592539242975,私たちの祖父母と父母の世代が、加害者としても、被害者としても、あの酷い経験をした戦争を何とか乗り越えて、この平和の礎を築いてくれたのに、私たちの世代が全部、食い潰すどころか、時代を逆行させ、後進衰退国にまで貶めて仕舞いました。私たち自身が過ちを認める所から始めないといけません。
1704910592539242975,今　私達は歴史的瞬間に生きてますね（最悪の意味で）\n\nしかもメディアは知らんぷり　\n\n大多数の人々は 何がおきているのか知る由もなし　この恐怖??
1704910592539242975,最安値やから\n岸田がばんばん海外にばら撒いても\n僕らの痛み以上に感謝されないのか。
1704910592539242975,弱いですもん
1704910592539242975,焼け野原までいくのか??
1704910592539242975,宏池会の祖・池田勇人首相の功績に泥を塗りまくって消してしまったザイム真理教徒・岸田文雄。祖先に懺悔しろ
1704910592539242975,自公の独裁政権により、都合の良いように法律を作られ、がん地固めにされているので変更することが非常に難しくなってしまっています。\nこれが構造的に日本の成長を止めてしまっています。
1704910592539242975,どんな言い逃れをしようとも、この状況は排他的に長年施政を担ってきた「自公政権」の無能ぶりを反映していますね。\n自分の懐だけは随分と温まったのかもしれませんが、それは祖国の衰退と引き換えでございます。\n誰一人責任を取らないのでしょうねぇ。
1704910592539242975,悪夢のアベノミクス
1704910592539242975,がん地固め?\n雁字搦め○\nです。
1704910592539242975,経済戦争すらしていないと思います。\n米国の傀儡政権自民党は、米国の言いなりに動き、米国利益優先で動いてきたので、「日本の為に」競争する気もなかったと思います。
1704910592539242975,昭和に戻ったんですね　2度目のバブルは来ないな
1704910592539242975,失礼いたします。先生。政財界で世襲バカボンが跋扈してきた日本ならではの結果だと思います。
1704910592539242975,1ドル360円って時代も過去にはありましたねー。\nここまで来るのでしょうか？
1704910592539242975,経済成長は円の実力を上げるためにやったのではないが…
1704910592539242975,元ネタ「戦争を知らない子供たち」のヒットが1970年…と書けば、８年も居座って #公金チューチュー に明け暮れた #享年67歳児 一匹でどれだけ富を喰い潰したかが如実に判るだろ????内戦で苦しむ途上国にも劣る没落國、とは??\nhttps://t.co/yxV5zFpYmS\n#おっさんホイホイ\n#壺三シストモ利権ハシセズ https://t.co/scE0nz04ew
1704910592539242975,日本は戦時中に等しい、という意識がまだまだ低いんですよね??\n\n何の話かと言いますと、1990年以降の日本国の歳出、とくに「社会保障関係費」推移に注目頂きたいです??\n\nこれを「軍事費」の推移であると読み替えるとどうなるでしょう？\n日本が泥沼の戦争に巻き込まれている現実が浮き彫りになります?? https://t.co/9PKOR4rrG1
1704910592539242975,1960年から30年かけて成長しピークを迎え、そこから30年で元の木阿弥。\nここから自民党が取り戻す！と息巻いている「1945年の日本」までは15年はかからないでしょう。\nそして今度はもう立ち上がれない。
1704910592539242975,選挙に行きましょう。
1704910592539242975,「ネトウヨ栄えて国滅ぶ」\n『因果論』より
1704729058750448087,ひっさしぶりにえぺ起動してシルバー1試合ソロで行ったらVolzzいぶそうさんジョイコンパーティーにやられて速攻やめた\n何がおもろいん？？,1
1704729058750448087,レート最高！！！,1
1704729058750448087,レート最低！！
1704729058750448087,それでランク差ある人と組めないとか意味がわからんからなー\nチートも規約違反も多いし終わり
1704729058750448087,大皮肉です
1704729058750448087,終わりですランクは
1704729058750448087,ランクって何を表してるんでしょ……
1704729058750448087,でも昨日カジュアルやったらおもろかったw
1704729058750448087,ほんとですよね\nレート制でマッチングしてソロのシルバーとプレデターフルパが戦ってその中で盛らないといけないってどういうことですか??
1704732357519908864,今大臣やってる奴らが戦争始めたとて大臣は絶対に戦争で死なないから安心してほしい　にほんのれきし
1704732357519908864,了解であります。\n\nとは言え歴史を見る限り、戦争で死なずとも命は奪われるみたいですからな。
1704732357519908864,裁判で死刑になるのは女も同じだろ、流石に汚いインターネットに染まりすぎだよ……
1704732357519908864,あぁなるほど。\n申し訳ない、間違った伝わり方になってしまってますね。\n\n私は人間と言ったまで。\n\n自国を捨てずに義務を果たす女性を叩くつもりは一切無い。\n\n性根が腐った人は嫌いですが、そうではない女性はリスペクトしてますよ。
1704732357519908864,女ヘイトの元ツイートに同意してるだろ…
1704732357519908864,あれを女性全員だと受け取る事自体がよろしくないのですよね。\n\nあの方も憤りがあっての表現でしょうが、実際には男女は性別では括れない。\n\n皆様、もう何かしらを諦めたかのように極論の皮肉を言う。\nそれを当たり前だとも思ってしまっている。\n\n昨今の状況を鑑みれば致し方ないですがね\n悲しい話です
1704732357519908864,元ポストをした人は女性差別主義者です。あのツイートを女性全員ではないと受け取るのは好意的な解釈すぎますよ
1704732357519908864,好意的かそうでないかは人それぞれですからね。\nあのレベルで差別だと言うのであれば、迫害されてる人が大多数となります。\n\n言いたくは無いですが、インターネットに毒されてるとも言える訳です。\n\nとは言え、国を捨てるような人間は私にとっては害ですからね。\n表現がどうあれ賛成ですよ。
1704732357519908864,元ツイートの人のタイムライン見ればわかりますよ……
1704732357519908864,多少目に入る事はありますが、あれで致し方無しだと私は思ってしまうのですよ。\n\n男が全く攻撃されていなければあの方は差別主義者でしょうが\n散々攻撃されてますからね。\n\nあの手の人達が増えても何らおかしくないわけです。\n\nそうならない世の中が理想ですが、難しそうですね。,1
1704732357519908864,左様ですか。現実のアンバランスを無視すればそう考えられますね。,1
1704732357519908864,えぇ。\n\nあの方のような人が居るのと同時に男性差別主義者もいる訳ですからね。\n\n致し方ない。\n\n私は話の内容次第で賛同しますし反対します。\nそこに男女は余り関係ないですね。\nとは言え男女に括るのが当たり前なので、一つの行動を取っても偏りがうまれるのは必然ですから\n結果的にそうみえますよね
1704732357519908864,先程のリプライは皮肉です
1704690334561911059,開幕課金するけどいくらいくとか恥ずかしくて明かせない??,1
1704690334561911059,30万って言っときなよ??
1704690334561911059,昨日自分の23のトレード収入確認しようと思ってコンパニオンのトレード収入ランキング見て目ん玉出そうになりました笑笑
1704690334561911059,そんな行くわけありません??
1704690334561911059,とりあえず5回ぽちっていいですか？？
1704690334561911059,あ、29万5千円だったか??\n失礼しました（笑）
1704690334561911059,今年は本当控えめです??
1704690334561911059,ダメです???♂?
1704690334561911059,笑笑
1704690334561911059,50万！
1704690334561911059,たったそれっぽっちなのにあたかも金持ってます俺的な感じでツイートするの草って意味ですか？??,1
1704690334561911059,パック開封配信楽しみにしてるね??
1704690334561911059,でも開幕いくら行きまーすとか公言するのってキモいなーとかは思ってます??
1704690334561911059,皮肉です????
1704649918424735988,白レバー美味しかった??\n消化器も良かったけど…これはもういいや????\n\n最後は、ネギトロ10円に惹かれて入ったけど…\nまぁーーー10円のクオリティよ??,1
1704649918424735988,１０円とは思えないクオリティ?,1
1704649918424735988,いや…10円のクオリティ\nって皮肉ですよ??
1704649918424735988,あら??\n皮肉でしたか??
1704649918424735988,逆に画像見て\nどうよく見えたのか聞きたいっすね??
1704649918424735988,１０円ならまぁいいかなって思っちゃいました??
1704649918424735988,いや！\n絶対違うしょw\n\n妥協じゃなくて、思いっきり褒めた感じのリプじゃんw
1704649918424735988,その考えなら\n俺と同じで皮肉ってことかな？??
1704649918424735988,１０円ならいいかなって思って褒めちゃいました??\nもっと量があったほうが良かったですよね??
1704626493035290876,角田裕毅、鈴鹿で2024年のアルファタウリF1残留が発表との報道
1704626493035290876,ガテさんて、角田がリザーブとか残留とかコロコロ話変わって面白いですね\n皮肉ですよ
1704626493035290876,ガテの言うことは信じないことにした
1704626493035290876,良き良き(*´?`*)????
